,TransactionCount,Recency,AverageAmount,Age,TotalAmount,Cluster
46407,1,109,4.5,25,4.5,2
46408,1,54,50.0,28,50.0,2
46409,1,131,300.0,41,300.0,0
46410,1,327,550.0,30,550.0,1
46411,1,137,360.0,30,360.0,0
46412,1,136,355.0,24,355.0,2
46413,1,53,629.7,24,629.7,1
46414,1,177,80.0,25,80.0,2
46415,1,24,141.0,27,141.0,2
46416,1,24,349.0,23,349.0,2
46417,1,328,158.55,42,158.55,0
46418,1,176,102.0,24,102.0,2
46419,1,135,150.0,35,150.0,0
46420,1,24,520.0,29,520.0,1
46421,1,298,200.0,30,200.0,0
46422,1,267,260.0,33,260.0,0
46423,1,177,400.0,36,400.0,0
46424,1,327,382.0,26,382.0,2
46425,1,23,20.0,23,20.0,2
46426,1,54,330.0,21,330.0,2
46427,1,24,10.0,24,10.0,2
46428,1,299,623.0,28,623.0,1
46429,1,132,357.0,29,357.0,0
46430,1,105,200.0,29,200.0,2
46431,1,135,260.0,33,260.0,0
46432,1,137,74.0,26,74.0,2
46433,1,85,118.0,23,118.0,2
46434,1,85,46.0,26,46.0,2
46435,1,129,250.0,37,250.0,0
46436,1,23,222.0,27,222.0,2
46437,1,109,480.0,24,480.0,1
46438,1,84,430.0,31,430.0,0
46439,1,85,400.0,31,400.0,0
46440,1,145,30.0,24,30.0,2
46441,1,125,197.33,20,197.33,2
46442,1,131,250.0,30,250.0,0
46443,1,177,543.0,29,543.0,1
46444,1,85,200.0,29,200.0,2
46445,1,110,198.0,36,198.0,0
46446,1,359,43.0,25,43.0,2
46447,1,145,290.0,22,290.0,2
46448,1,328,50.0,28,50.0,2
46449,1,132,99.0,24,99.0,2
46450,1,140,42.0,26,42.0,2
46451,1,129,200.0,20,200.0,2
46452,1,141,495.0,21,495.0,1
46453,1,24,449.0,25,449.0,1
46454,1,129,671.0,26,671.0,1
46455,1,135,96.0,30,96.0,2
46456,1,84,446.0,25,446.0,1
46457,1,298,200.0,24,200.0,2
46458,1,136,500.0,24,500.0,1
46459,1,327,10.0,26,10.0,2
46460,1,359,100.0,23,100.0,2
46461,1,206,100.0,26,100.0,2
46462,1,85,350.0,25,350.0,2
46463,1,133,55.0,29,55.0,2
46464,1,238,500.0,28,500.0,1
46465,1,139,147.0,32,147.0,0
46466,1,134,84.0,33,84.0,0
46467,1,176,19.0,20,19.0,2
46468,1,206,200.0,31,200.0,0
46469,1,238,250.0,31,250.0,0
46470,1,359,398.0,24,398.0,2
46471,1,108,1.71,35,1.71,0
46472,1,97,590.0,27,590.0,1
46473,1,53,366.0,39,366.0,0
46474,1,176,500.0,24,500.0,1
46475,1,136,300.0,33,300.0,0
46476,1,129,440.0,28,440.0,1
46477,1,133,120.0,25,120.0,2
46478,1,126,0.0,24,0.0,2
46479,1,110,43.0,21,43.0,2
46480,1,110,559.0,28,559.0,1
46481,1,146,4.0,27,4.0,2
46482,1,207,12.0,27,12.0,2
46483,1,132,255.0,30,255.0,0
46484,1,109,1000.0,27,1000.0,1
46485,1,128,10.0,27,10.0,2
46486,1,114,445.55,38,445.55,0
46487,1,238,353.02,30,353.02,0
46488,1,85,300.0,24,300.0,2
46489,1,141,200.0,28,200.0,2
46490,1,135,500.0,24,500.0,1
46491,1,24,50.0,28,50.0,2
46492,1,84,500.0,34,500.0,0
46493,1,135,163.62,29,163.62,2
46494,1,114,200.0,28,200.0,2
46495,1,72,873.0,39,873.0,1
46496,1,141,10.0,20,10.0,2
46497,1,177,350.0,23,350.0,2
46498,1,129,500.0,37,500.0,0
46499,1,139,1000.0,29,1000.0,1
46500,1,110,78.0,23,78.0,2
46501,1,97,565.0,41,565.0,0
46502,1,132,50.0,25,50.0,2
46503,1,139,888.37,24,888.37,1
46504,1,139,615.0,27,615.0,1
46505,1,328,300.0,23,300.0,2
46506,1,137,98.0,31,98.0,0
46507,1,207,477.5,31,477.5,1
46508,1,135,330.0,31,330.0,0
46509,1,134,640.0,25,640.0,1
46510,1,110,44.0,27,44.0,2
46511,1,237,129.0,24,129.0,2
46512,1,123,540.0,26,540.0,1
46513,1,298,24.0,34,24.0,0
46514,1,177,0.99,30,0.99,2
46515,1,110,500.0,33,500.0,1
46516,1,359,384.0,32,384.0,0
46517,1,108,100.0,28,100.0,2
46518,1,108,100.0,28,100.0,2
46519,1,132,500.0,31,500.0,1
46520,1,114,92.0,29,92.0,2
46521,1,146,880.0,28,880.0,1
46522,1,24,200.0,28,200.0,2
46523,1,96,355.0,35,355.0,0
46524,1,298,175.0,22,175.0,2
46525,1,176,231.0,29,231.0,2
46526,1,125,323.0,32,323.0,0
46527,1,358,445.0,31,445.0,0
46528,1,140,101.0,32,101.0,0
46529,1,146,200.0,29,200.0,2
46530,1,134,259.0,24,259.0,2
46531,1,131,360.0,32,360.0,0
46532,1,53,1000.0,30,1000.0,1
46533,1,267,705.0,26,705.0,1
46534,1,299,239.0,23,239.0,2
46535,1,98,255.0,38,255.0,0
46536,1,24,102.0,26,102.0,2
46537,1,146,136.0,30,136.0,2
46538,1,109,197.0,25,197.0,2
46539,1,145,227.0,22,227.0,2
46540,1,137,597.5,35,597.5,1
46541,1,176,200.0,31,200.0,0
46542,1,140,735.0,29,735.0,1
46543,1,128,50.0,27,50.0,2
46544,1,298,360.0,40,360.0,0
46545,1,299,200.0,34,200.0,0
46546,1,327,70.0,42,70.0,0
46547,1,108,110.0,32,110.0,0
46548,1,237,688.0,25,688.0,1
46549,1,126,330.0,25,330.0,2
46550,1,177,250.0,23,250.0,2
46551,1,328,156.0,27,156.0,2
46552,1,207,250.0,34,250.0,0
46553,1,127,250.0,24,250.0,2
46554,1,145,500.0,25,500.0,1
46555,1,128,450.0,37,450.0,0
46556,1,125,50.0,26,50.0,2
46557,1,136,250.0,21,250.0,2
46558,1,114,561.0,30,561.0,1
46559,1,84,25.0,41,25.0,0
46560,1,134,216.0,25,216.0,2
46561,1,129,395.0,27,395.0,2
46562,1,134,800.0,27,800.0,1
46563,1,268,553.0,28,553.0,1
46564,1,85,291.0,27,291.0,2
46565,1,115,527.0,31,527.0,1
46566,1,54,800.0,26,800.0,1
46567,1,126,87.0,22,87.0,2
46568,1,110,336.0,29,336.0,2
46569,1,127,843.0,24,843.0,1
46570,1,53,295.0,22,295.0,2
46571,1,140,30.0,27,30.0,2
46572,1,138,998.0,32,998.0,1
46573,1,137,10.0,24,10.0,2
46574,1,177,547.0,39,547.0,0
46575,1,137,395.0,27,395.0,2
46576,1,115,178.0,25,178.0,2
46577,1,140,300.0,26,300.0,2
46578,1,238,340.0,27,340.0,2
46579,1,267,249.0,26,249.0,2
46580,1,123,10.0,23,10.0,2
46581,1,327,200.0,28,200.0,2
46582,1,177,55.0,22,55.0,2
46583,1,105,800.0,40,800.0,1
46584,1,85,600.0,36,600.0,1
46585,1,206,45.0,27,45.0,2
46586,1,123,200.0,33,200.0,0
46587,1,358,428.0,37,428.0,0
46588,1,137,49.0,34,49.0,0
46589,1,298,300.0,34,300.0,0
46590,1,109,327.0,23,327.0,2
46591,1,237,255.0,35,255.0,0
46592,1,100,98.0,31,98.0,0
46593,1,177,428.0,30,428.0,0
46594,1,132,800.0,27,800.0,1
46595,1,53,150.0,32,150.0,0
46596,1,359,246.0,30,246.0,0
46597,1,85,830.0,40,830.0,1
46598,1,123,416.0,29,416.0,1
46599,1,134,149.0,27,149.0,2
46600,1,359,53.0,27,53.0,2
46601,1,53,200.0,21,200.0,2
46602,1,115,1000.0,30,1000.0,1
46603,1,24,629.59,32,629.59,1
46604,1,327,1.0,29,1.0,2
46605,1,124,202.0,30,202.0,2
46606,1,128,300.0,28,300.0,2
46607,1,123,19.0,22,19.0,2
46608,1,267,687.08,26,687.08,1
46609,1,24,22.27,29,22.27,2
46610,1,145,230.42,24,230.42,2
46611,1,133,658.0,32,658.0,1
46612,1,359,148.0,31,148.0,0
46613,1,359,440.0,34,440.0,0
46614,1,141,595.0,27,595.0,1
46615,1,54,1000.0,34,1000.0,1
46616,2,108,261.5,26,523.0,1
46617,1,136,200.0,31,200.0,0
46618,1,131,150.0,31,150.0,0
46619,1,206,10.0,23,10.0,2
46620,1,298,100.0,35,100.0,0
46621,1,207,650.0,40,650.0,1
46622,1,108,149.6,27,149.6,2
46623,1,132,10.0,30,10.0,2
46624,1,132,99.0,38,99.0,0
46625,1,359,200.0,31,200.0,0
46626,1,128,317.18,30,317.18,0
46627,1,24,250.0,34,250.0,0
46628,1,358,868.0,24,868.0,1
46629,1,24,320.0,24,320.0,2
46630,1,207,50.0,30,50.0,2
46631,1,139,315.0,24,315.0,2
46632,1,141,1.0,23,1.0,2
46633,1,125,592.0,35,592.0,1
46634,1,84,30.0,30,30.0,2
46635,1,129,100.0,28,100.0,2
46636,1,134,331.2,28,331.2,2
46637,1,114,200.0,36,200.0,0
46638,1,98,17.0,26,17.0,2
46639,1,125,664.45,32,664.45,1
46640,1,127,100.0,24,100.0,2
46641,1,176,50.0,25,50.0,2
46642,1,146,330.0,32,330.0,0
46643,1,108,16.0,29,16.0,2
46644,1,268,138.0,28,138.0,2
46645,1,109,100.0,25,100.0,2
46646,1,327,721.0,25,721.0,1
46647,1,176,19.0,29,19.0,2
46648,1,358,60.0,23,60.0,2
46649,1,268,110.0,29,110.0,2
46650,1,54,783.0,34,783.0,1
46651,1,177,46.0,28,46.0,2
46652,1,130,569.0,33,569.0,1
46653,1,137,126.0,39,126.0,0
46654,1,267,482.0,31,482.0,1
46655,1,131,1000.0,31,1000.0,1
46656,1,206,500.0,22,500.0,1
46657,1,359,450.0,30,450.0,1
46658,1,327,30.0,26,30.0,2
46659,1,53,100.0,31,100.0,0
46660,1,126,194.0,37,194.0,0
46661,1,101,55.0,28,55.0,2
46662,1,115,239.0,41,239.0,0
46663,1,98,213.0,28,213.0,2
46664,1,141,750.0,24,750.0,1
46665,1,327,240.0,36,240.0,0
46666,1,267,250.0,29,250.0,2
46667,1,140,270.0,33,270.0,0
46668,1,177,300.0,30,300.0,0
46669,1,145,300.0,32,300.0,0
46670,1,140,70.0,24,70.0,2
46671,1,359,240.0,22,240.0,2
46672,1,299,265.0,25,265.0,2
46673,1,137,391.0,32,391.0,0
46674,1,126,595.0,28,595.0,1
46675,1,176,30.0,25,30.0,2
46676,1,131,200.0,29,200.0,2
46677,1,54,250.0,33,250.0,0
46678,1,137,59.0,29,59.0,2
46679,1,358,200.0,32,200.0,0
46680,1,84,462.43,32,462.43,0
46681,1,134,920.0,31,920.0,1
46682,1,85,697.0,34,697.0,1
46683,1,133,250.0,28,250.0,2
46684,1,177,925.51,29,925.51,1
46685,1,54,190.0,31,190.0,0
46686,1,359,30.0,27,30.0,2
46687,1,98,1.0,27,1.0,2
46688,1,130,800.0,25,800.0,1
46689,1,132,208.0,37,208.0,0
46690,1,129,300.0,29,300.0,2
46691,1,136,55.0,33,55.0,0
46692,1,145,227.0,26,227.0,2
46693,2,84,191.0,28,382.0,2
46694,1,267,689.0,24,689.0,1
46695,1,267,300.0,38,300.0,0
46696,1,23,200.0,34,200.0,0
46697,1,299,95.0,30,95.0,2
46698,1,23,400.0,29,400.0,0
46699,1,328,88.0,27,88.0,2
46700,1,358,1000.0,41,1000.0,1
46701,1,359,855.0,27,855.0,1
46702,1,298,126.0,29,126.0,2
46703,1,135,230.0,26,230.0,2
46704,1,145,50.0,26,50.0,2
46705,1,124,50.0,28,50.0,2
46706,1,359,247.0,27,247.0,2
46707,1,125,612.0,31,612.0,1
46708,1,131,950.0,21,950.0,1
46709,1,176,200.0,33,200.0,0
46710,1,135,813.0,30,813.0,1
46711,1,96,663.0,37,663.0,1
46712,1,328,284.0,29,284.0,2
46713,1,126,833.91,29,833.91,1
46714,1,137,211.5,29,211.5,2
46715,1,128,233.0,23,233.0,2
46716,1,101,200.0,27,200.0,2
46717,1,54,207.0,33,207.0,0
46718,1,298,817.0,25,817.0,1
46719,1,125,20.0,26,20.0,2
46720,1,133,505.0,32,505.0,1
46721,1,139,65.0,25,65.0,2
46722,1,136,99.0,27,99.0,2
46723,1,131,147.0,21,147.0,2
46724,1,115,22.0,25,22.0,2
46725,1,127,90.0,22,90.0,2
46726,1,137,55.0,22,55.0,2
46727,1,109,90.0,25,90.0,2
46728,1,238,20.0,27,20.0,2
46729,1,328,635.0,25,635.0,1
46730,1,207,100.0,24,100.0,2
46731,1,126,80.0,23,80.0,2
46732,1,125,158.0,28,158.0,2
46733,1,137,10.0,25,10.0,2
46734,1,145,296.0,28,296.0,2
46735,1,268,200.0,37,200.0,0
46736,1,115,30.0,27,30.0,2
46737,1,328,275.0,31,275.0,0
46738,1,238,426.73,34,426.73,0
46739,1,110,351.9,28,351.9,2
46740,1,138,195.0,31,195.0,0
46741,1,145,100.0,27,100.0,2
46742,1,98,15.0,25,15.0,2
46743,1,85,387.5,34,387.5,0
46744,1,130,10.0,27,10.0,2
46745,1,84,130.0,28,130.0,2
46746,1,138,510.0,26,510.0,1
46747,1,108,855.46,27,855.46,1
46748,1,298,400.0,33,400.0,0
46749,1,176,251.0,25,251.0,2
46750,1,85,713.0,38,713.0,1
46751,1,207,428.0,24,428.0,2
46752,1,105,373.76,30,373.76,0
46753,1,298,30.0,26,30.0,2
46754,1,299,880.0,25,880.0,1
46755,1,85,299.0,39,299.0,0
46756,1,207,20.0,26,20.0,2
46757,1,133,500.0,27,500.0,1
46758,1,126,109.0,24,109.0,2
46759,1,105,135.0,26,135.0,2
46760,1,85,405.0,26,405.0,2
46761,1,268,390.0,28,390.0,2
46762,1,359,156.0,41,156.0,0
46763,1,327,480.0,33,480.0,0
46764,1,299,400.0,26,400.0,2
46765,1,85,665.0,39,665.0,1
46766,1,96,630.0,30,630.0,1
46767,1,114,190.0,29,190.0,2
46768,1,105,1000.0,38,1000.0,1
46769,1,328,50.0,24,50.0,2
46770,1,137,510.0,29,510.0,1
46771,1,130,647.0,31,647.0,1
46772,1,135,119.0,34,119.0,0
46773,1,206,189.12,32,189.12,0
46774,1,105,56.0,25,56.0,2
46775,1,85,329.0,26,329.0,2
46776,1,176,51.0,30,51.0,2
46777,1,206,60.0,27,60.0,2
46778,1,177,300.0,23,300.0,2
46779,1,133,485.0,32,485.0,1
46780,1,131,100.0,31,100.0,0
46781,1,146,54.5,27,54.5,2
46782,1,298,662.5,39,662.5,1
46783,1,145,23.0,31,23.0,2
46784,1,130,190.0,27,190.0,2
46785,1,105,94.0,32,94.0,0
46786,1,299,48.0,20,48.0,2
46787,1,54,49.0,22,49.0,2
46788,1,108,780.0,25,780.0,1
46789,1,299,18.75,33,18.75,0
46790,1,299,100.0,28,100.0,2
46791,1,238,270.0,30,270.0,0
46792,1,238,999.0,42,999.0,1
46793,1,85,431.0,30,431.0,0
46794,1,146,395.0,21,395.0,2
46795,2,133,152.75,30,305.5,0
46796,1,177,806.0,35,806.0,1
46797,1,54,895.0,26,895.0,1
46798,1,206,579.62,37,579.62,1
46799,1,135,300.0,25,300.0,2
46800,1,24,49.0,34,49.0,0
46801,1,206,294.0,27,294.0,2
46802,1,238,94.0,38,94.0,0
46803,1,137,10.0,22,10.0,2
46804,1,268,50.0,36,50.0,0
46805,1,139,200.0,30,200.0,2
46806,1,101,400.0,42,400.0,0
46807,1,267,807.0,31,807.0,1
46808,1,54,30.0,28,30.0,2
46809,1,53,500.0,27,500.0,1
46810,1,138,402.0,30,402.0,0
46811,1,267,8.0,28,8.0,2
46812,1,98,999.0,26,999.0,1
46813,1,145,165.87,27,165.87,2
46814,1,85,700.0,24,700.0,1
46815,1,358,314.0,25,314.0,2
46816,1,145,463.46,33,463.46,0
46817,1,131,40.0,25,40.0,2
46818,1,141,1000.0,33,1000.0,1
46819,1,359,50.0,26,50.0,2
46820,1,299,500.0,33,500.0,1
46821,1,127,210.0,24,210.0,2
46822,1,131,278.0,29,278.0,2
46823,1,93,600.0,31,600.0,1
46824,1,114,357.07,25,357.07,2
46825,1,131,34.0,32,34.0,0
46826,1,145,300.0,25,300.0,2
46827,1,24,350.0,27,350.0,2
46828,1,115,528.0,34,528.0,1
46829,1,134,94.0,25,94.0,2
46830,1,133,323.0,26,323.0,2
46831,1,141,20.0,27,20.0,2
46832,1,237,510.0,33,510.0,1
46833,1,138,251.0,26,251.0,2
46834,1,133,170.0,21,170.0,2
46835,1,130,50.0,27,50.0,2
46836,1,129,700.0,34,700.0,1
46837,1,177,150.41,32,150.41,0
46838,1,128,50.0,31,50.0,2
46839,1,135,1.0,21,1.0,2
46840,1,140,350.0,24,350.0,2
46841,1,54,209.0,26,209.0,2
46842,1,267,49.0,32,49.0,0
46843,1,84,536.0,24,536.0,1
46844,1,267,100.0,27,100.0,2
46845,1,268,20.0,23,20.0,2
46846,1,135,50.0,27,50.0,2
46847,1,98,1000.0,25,1000.0,1
46848,1,267,700.0,33,700.0,1
46849,1,207,891.0,25,891.0,1
46850,1,138,35.0,27,35.0,2
46851,1,98,30.0,24,30.0,2
46852,1,267,60.0,30,60.0,2
46853,1,131,301.0,32,301.0,0
46854,1,268,101.0,21,101.0,2
46855,1,237,100.0,27,100.0,2
46856,1,146,50.0,32,50.0,0
46857,1,101,100.0,39,100.0,0
46858,1,128,103.0,33,103.0,0
46859,1,126,900.0,27,900.0,1
46860,1,72,1000.0,37,1000.0,1
46861,1,115,186.0,32,186.0,0
46862,1,207,620.0,33,620.0,1
46863,1,138,343.0,23,343.0,2
46864,1,328,400.0,29,400.0,0
46865,1,133,130.9,21,130.9,2
46866,1,125,118.0,20,118.0,2
46867,1,207,81.0,39,81.0,0
46868,1,177,100.0,28,100.0,2
46869,1,115,82.0,25,82.0,2
46870,1,207,95.0,21,95.0,2
46871,1,133,500.0,33,500.0,1
46872,1,96,757.0,28,757.0,1
46873,1,110,204.0,35,204.0,0
46874,1,177,29.0,27,29.0,2
46875,1,327,921.0,22,921.0,1
46876,1,53,646.0,37,646.0,1
46877,1,298,92.0,23,92.0,2
46878,1,145,249.0,23,249.0,2
46879,1,206,568.0,34,568.0,1
46880,2,108,555.0,37,1110.0,1
46881,1,110,164.0,31,164.0,0
46882,1,115,100.0,22,100.0,2
46883,1,136,270.0,32,270.0,0
46884,1,54,576.05,26,576.05,1
46885,1,115,370.0,29,370.0,0
46886,1,237,510.0,30,510.0,1
46887,1,207,297.0,39,297.0,0
46888,1,146,1000.0,33,1000.0,1
46889,1,133,297.0,27,297.0,2
46890,1,127,428.0,26,428.0,2
46891,1,146,500.0,40,500.0,0
46892,1,108,200.0,36,200.0,0
46893,1,206,844.14,28,844.14,1
46894,1,132,248.0,25,248.0,2
46895,1,110,36.0,18,36.0,2
46896,1,299,300.0,28,300.0,2
46897,1,358,797.0,35,797.0,1
46898,1,124,29.0,32,29.0,0
46899,1,123,100.0,25,100.0,2
46900,1,53,667.13,27,667.13,1
46901,1,299,17.0,28,17.0,2
46902,1,129,76.0,35,76.0,0
46903,1,359,320.0,21,320.0,2
46904,1,124,483.0,28,483.0,1
46905,1,24,100.0,27,100.0,2
46906,1,84,50.0,28,50.0,2
46907,1,126,600.0,38,600.0,1
46908,1,53,580.0,25,580.0,1
46909,1,237,200.0,27,200.0,2
46910,1,298,414.0,28,414.0,1
46911,1,177,99.0,38,99.0,0
46912,1,24,202.0,31,202.0,0
46913,1,126,820.0,27,820.0,1
46914,1,141,50.0,24,50.0,2
46915,1,130,530.0,37,530.0,0
46916,1,24,318.0,25,318.0,2
46917,1,130,606.9,24,606.9,1
46918,1,145,307.0,26,307.0,2
46919,1,84,280.0,27,280.0,2
46920,1,139,24.0,27,24.0,2
46921,1,127,228.0,31,228.0,0
46922,1,129,30.0,25,30.0,2
46923,1,96,100.0,27,100.0,2
46924,1,134,85.0,26,85.0,2
46925,1,133,381.4,34,381.4,0
46926,1,133,262.0,30,262.0,0
46927,1,135,440.0,28,440.0,1
46928,1,358,198.0,27,198.0,2
46929,1,114,70.0,19,70.0,2
46930,1,298,198.0,28,198.0,2
46931,1,108,7.0,28,7.0,2
46932,2,135,200.0,25,400.0,2
46933,1,97,28.0,27,28.0,2
46934,1,299,182.0,23,182.0,2
46935,1,145,299.0,30,299.0,0
46936,1,125,1.0,23,1.0,2
46937,1,110,333.0,24,333.0,2
46938,1,110,30.0,30,30.0,2
46939,1,207,240.1,23,240.1,2
46940,1,138,124.0,33,124.0,0
46941,1,132,31.0,27,31.0,2
46942,1,97,250.0,26,250.0,2
46943,1,126,417.6,28,417.6,1
46944,1,97,120.0,23,120.0,2
46945,1,105,806.0,30,806.0,1
46946,1,138,53.0,24,53.0,2
46947,1,141,50.0,22,50.0,2
46948,1,133,60.0,23,60.0,2
46949,1,176,740.0,28,740.0,1
46950,1,145,695.0,25,695.0,1
46951,1,128,500.0,34,500.0,0
46952,1,328,315.0,40,315.0,0
46953,1,123,100.0,40,100.0,0
46954,1,137,85.0,26,85.0,2
46955,1,134,109.8,33,109.8,0
46956,1,24,62.0,32,62.0,0
46957,1,207,100.0,32,100.0,0
46958,1,126,100.0,22,100.0,2
46959,1,53,386.0,36,386.0,0
46960,1,176,821.0,39,821.0,1
46961,1,140,15.0,25,15.0,2
46962,1,206,102.0,36,102.0,0
46963,1,206,210.0,33,210.0,0
46964,1,114,914.63,28,914.63,1
46965,1,85,10.0,25,10.0,2
46966,1,298,248.0,27,248.0,2
46967,1,207,208.42,30,208.42,0
46968,1,268,492.0,34,492.0,0
46969,1,126,694.0,30,694.0,1
46970,1,359,441.0,23,441.0,2
46971,1,136,48.0,26,48.0,2
46972,1,127,434.48,25,434.48,2
46973,1,24,606.9,24,606.9,1
46974,1,123,60.0,27,60.0,2
46975,1,130,420.0,26,420.0,2
46976,1,53,737.0,40,737.0,1
46977,1,237,96.0,35,96.0,0
46978,1,141,500.0,32,500.0,1
46979,1,126,190.0,24,190.0,2
46980,1,237,50.0,29,50.0,2
46981,1,139,690.0,28,690.0,1
46982,1,237,836.53,25,836.53,1
46983,1,267,75.0,25,75.0,2
46984,1,85,100.0,27,100.0,2
46985,1,130,177.0,29,177.0,2
46986,1,176,780.0,26,780.0,1
46987,1,128,500.0,41,500.0,0
46988,1,146,30.0,26,30.0,2
46989,1,146,464.1,30,464.1,1
46990,1,129,50.0,24,50.0,2
46991,1,101,184.0,30,184.0,2
46992,1,109,200.0,28,200.0,2
46993,1,134,80.0,24,80.0,2
46994,1,54,76.65,33,76.65,0
46995,1,128,6.0,22,6.0,2
46996,1,114,369.0,30,369.0,0
46997,1,206,703.0,39,703.0,1
46998,1,139,329.0,25,329.0,2
46999,1,124,500.0,41,500.0,0
47000,1,126,566.0,39,566.0,0
47001,1,299,1000.0,33,1000.0,1
47002,1,327,170.0,33,170.0,0
47003,1,140,272.38,25,272.38,2
47004,1,126,529.0,34,529.0,1
47005,1,135,429.0,25,429.0,2
47006,1,135,25.0,29,25.0,2
47007,1,139,405.0,38,405.0,0
47008,1,109,300.0,27,300.0,2
47009,1,237,506.0,40,506.0,0
47010,1,98,260.0,33,260.0,0
47011,1,24,715.04,31,715.04,1
47012,1,84,150.0,31,150.0,0
47013,1,146,28.0,34,28.0,0
47014,1,138,440.0,32,440.0,0
47015,1,129,300.0,33,300.0,0
47016,1,137,180.0,28,180.0,2
47017,1,132,100.0,19,100.0,2
47018,1,23,230.0,24,230.0,2
47019,1,108,97.6,27,97.6,2
47020,1,100,365.0,28,365.0,2
47021,1,206,399.0,39,399.0,0
47022,1,140,100.0,32,100.0,0
47023,1,237,393.75,33,393.75,0
47024,1,24,20.0,27,20.0,2
47025,1,54,50.0,22,50.0,2
47026,1,133,570.0,26,570.0,1
47027,1,135,47.0,30,47.0,2
47028,1,206,170.0,27,170.0,2
47029,1,358,756.0,32,756.0,1
47030,1,267,900.0,24,900.0,1
47031,1,268,196.0,25,196.0,2
47032,1,132,700.0,26,700.0,1
47033,1,96,500.0,41,500.0,0
47034,1,207,198.0,26,198.0,2
47035,1,177,830.0,32,830.0,1
47036,1,108,30.0,26,30.0,2
47037,1,125,100.0,27,100.0,2
47038,1,109,1000.0,29,1000.0,1
47039,1,135,939.0,42,939.0,1
47040,1,24,185.0,22,185.0,2
47041,1,53,100.0,22,100.0,2
47042,1,207,179.0,35,179.0,0
47043,1,206,400.0,25,400.0,2
47044,1,129,249.0,27,249.0,2
47045,1,24,1000.0,40,1000.0,1
47046,1,207,50.0,21,50.0,2
47047,1,129,90.0,23,90.0,2
47048,1,299,200.0,29,200.0,2
47049,1,299,510.0,40,510.0,0
47050,1,206,850.0,29,850.0,1
47051,1,127,65.0,33,65.0,0
47052,1,115,468.32,25,468.32,1
47053,1,137,433.0,26,433.0,1
47054,1,123,546.0,29,546.0,1
47055,1,132,25.0,26,25.0,2
47056,1,100,100.0,28,100.0,2
47057,1,207,200.0,30,200.0,2
47058,1,84,16.0,29,16.0,2
47059,1,237,310.24,37,310.24,0
47060,1,127,15.0,29,15.0,2
47061,1,130,350.0,28,350.0,2
47062,1,105,1000.0,32,1000.0,1
47063,1,85,60.0,27,60.0,2
47064,1,327,240.0,29,240.0,2
47065,1,206,30.0,21,30.0,2
47066,1,134,848.0,26,848.0,1
47067,1,129,200.0,24,200.0,2
47068,1,141,419.0,35,419.0,0
47069,1,327,49.0,23,49.0,2
47070,1,128,50.0,24,50.0,2
47071,1,136,500.0,26,500.0,1
47072,1,268,68.0,28,68.0,2
47073,1,109,103.0,32,103.0,0
47074,1,125,0.0,40,0.0,0
47075,1,84,440.0,27,440.0,1
47076,1,327,766.0,33,766.0,1
47077,1,128,153.0,26,153.0,2
47078,1,85,80.0,26,80.0,2
47079,1,141,20.0,28,20.0,2
47080,1,139,66.0,21,66.0,2
47081,1,125,200.0,34,200.0,0
47082,1,145,200.0,31,200.0,0
47083,1,98,688.0,30,688.0,1
47084,1,267,469.04,26,469.04,1
47085,1,268,99.0,29,99.0,2
47086,1,237,330.36,27,330.36,2
47087,1,23,510.0,25,510.0,1
47088,1,139,10.0,26,10.0,2
47089,1,140,420.0,39,420.0,0
47090,1,237,683.9,35,683.9,1
47091,1,101,250.0,19,250.0,2
47092,1,124,971.0,33,971.0,1
47093,1,84,84.0,23,84.0,2
47094,1,105,500.0,30,500.0,1
47095,1,114,550.0,36,550.0,1
47096,1,108,550.0,36,550.0,1
47097,1,100,990.0,24,990.0,1
47098,1,136,300.0,29,300.0,2
47099,1,133,57.0,26,57.0,2
47100,1,145,360.0,24,360.0,2
47101,1,129,560.0,25,560.0,1
47102,1,135,110.0,26,110.0,2
47103,1,135,121.6,26,121.6,2
47104,1,133,10.0,28,10.0,2
47105,1,126,755.0,23,755.0,1
47106,1,124,600.0,36,600.0,1
47107,1,141,1.0,26,1.0,2
47108,1,145,356.0,25,356.0,2
47109,1,145,200.0,29,200.0,2
47110,1,128,400.0,27,400.0,2
47111,1,146,50.0,24,50.0,2
47112,1,53,400.0,31,400.0,0
47113,1,177,26.0,24,26.0,2
47114,1,115,440.0,26,440.0,1
47115,1,130,129.0,29,129.0,2
47116,1,105,174.0,27,174.0,2
47117,1,53,1000.0,25,1000.0,1
47118,2,127,185.0,33,370.0,0
47119,1,145,610.0,23,610.0,1
47120,1,134,80.0,26,80.0,2
47121,1,54,606.9,29,606.9,1
47122,1,130,26.0,27,26.0,2
47123,1,24,728.0,26,728.0,1
47124,1,358,100.0,28,100.0,2
47125,1,146,58.0,26,58.0,2
47126,1,133,900.0,26,900.0,1
47127,1,125,70.0,30,70.0,2
47128,1,177,839.16,37,839.16,1
47129,1,131,580.0,34,580.0,1
47130,1,359,40.0,24,40.0,2
47131,1,206,357.0,24,357.0,2
47132,1,109,100.0,33,100.0,0
47133,1,85,500.0,25,500.0,1
47134,1,133,200.0,28,200.0,2
47135,1,176,300.0,28,300.0,2
47136,1,110,150.0,29,150.0,2
47137,1,327,176.5,31,176.5,0
47138,1,84,499.0,33,499.0,1
47139,1,105,297.0,24,297.0,2
